,id,text,parent
2548,481490, Wallpaper and similar wall coverings and window transparencies of paper; n.e.c. in heading 4814,4814
2549,481620, Paper; self,4816
2550,481690," Paper; carbon paper and other copying or transfer papers (other than those of heading no. 4809), n.e.c. in item no. 4816.20",4816
2551,481710, Paper and paperboard; envelopes,4817
2552,481720," Paper and paperboard; letter cards, plain postcards and correspondence cards",4817
2553,481730," Paper and paperboard; boxes, pouches, wallets and writing compendiums containing an assortment of paper stationery",4817
2554,481810, Paper articles; toilet paper,4818
2555,481820," Paper articles; handkerchiefs, cleansing or facial tissues and towels",4818
2556,481830," Paper articles; tablecloths and serviettes, of paper, cellulose wadding or fibres",4818
2557,481850," Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",4818
2558,481890," Paper articles; articles of paper, cellulose wadding or fibres, n.e.c. in heading no. 4818",4818
2559,481910," Paper and paperboard; cartons, boxes and cases, of corrugated paper or paperboard",4819
2560,481920," Paper and paperboard; folding cartons, boxes and cases, of non",4819
2561,481930," Paper and paperboard; sacks and bags of paper, paperboard, cellulose wadding or fibres, having a base of a width of 40cm or more",4819
2562,481940," Paper and paperboard; sacks and bags, including cones, of paper, paperboard, cellulose wadding or fibres, having a base width less than 40cm",4819
2563,481950," Paper and paperboard; packing containers, including record sleeves, of paper, paperboard, cellulose wadding or fibres, n.e.c. in heading no. 4819",4819
2564,481960," Paper and paperboard; box files, letter trays, storage boxes and similar articles, used in offices, shops or the like of paper, paperboard, cellulose wadding or webs of cellulose fibres",4819
2565,482010," Paper and paperboard; registers, account books, note books, order books, receipt books, letter pads, memorandum pads, diaries and similar articles",4820
2566,482020, Paper and paperboard; exercise books,4820
2567,482030," Paper and paperboard; binders, folders and file covers",4820
2568,482040, Paper and paperboard; manifold business forms and interleaved carbon sets,4820
2569,482050, Paper and paperboard; albums for samples or for collections,4820
2570,482090, Paper or paperboard; stationery n.e.c. in heading no. 4820,4820
2571,482110," Paper and paperboard; labels or all kinds, printed",4821
2572,482190," Paper and paperboard; labels of all kinds, unprinted",4821
2573,482210," Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, of a kind used for winding textile yarn (whether or not perforated or hardened)",4822
2574,482290," Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, other than of a kind used for winding textile yarn (whether or not perforated or hardened)",4822
2575,482320, Paper and paperboard; filter paper and paperboard,4823
2576,482340," Paper and paperboard; rolls, sheets and dials, printed for self",4823
2577,482361," Paper and paperboard; trays, dishes, plates, cups and the like, of bamboo paper or paperboard",4823
2578,482369," Paper and paperboard; trays, dishes, plates, cups and the like, of paper or paperboard other than of bamboo",4823
2579,482370, Paper pulp; moulded or pressed articles or paper pulp,4823
2580,482390," Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823",4823
2581,490110," Printed matter; in single sheets, whether or not folded",4901
2582,490191," Printed matter; dictionaries, encyclopaedias and serial instalments thereof",4901
2583,490199," Printed matter; books, brochures, leaflets and similar printed matter n.e.c. in item no. 4901.10 or 4901.91",4901
2584,490210," Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing at least four times a week",4902
2585,490290," Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week",4902
2586,490300," Printed matter; children's picture, drawing or colouring books",4903
2587,490400," Music; printed or in manuscript, whether or not bound or illustrated",4904
2588,490520," Maps and hydrographic or similar charts; printed in book form, including atlases, topographical plans and similar",4905
2589,490590," Maps and hydrographic or similar charts; (printed other than in book form), including wall maps, topographical plans and similar",4905
2590,490600," Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand",4906
2591,490700," Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp",4907
2592,490810," Printed matter; transfers (decalcomanias), vitrifiable",4908
2593,490890," Printed matter; transfers (decalcomanias), other than vitrifiable",4908
2594,490900," Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",4909
2595,491000," Calendars; printed, of any kind, including calendar blocks",4910
2596,491110," Printed matter; trade advertising material, commercial catalogues and the like",4911
2597,491191," Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",4911
2598,491199, Printed matter; n.e.c. in heading no. 4911,4911
2599,500100, Silk; silk,5001
2600,500200, Silk; raw silk (not thrown),5002
2601,500300," Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock)",5003
2602,500400," Silk; yarn (other than yarn spun from silk waste), not put up for retail sale",5004
2603,500500," Silk; yarn spun from silk waste, not put up for retail sale",5005
2604,500600," Silk yarn and yarn spun from silk waste; put up for retail sale, and silk",5006
2605,500710, Silk; woven fabrics of noil silk,5007
2606,500720," Silk; woven fabrics, containing 85% or more by weight of silk or of silk waste other than noil silk",5007
2607,500790, Silk; woven fabrics n.e.c. in heading no. 5007,5007
2608,510111," Wool; (not carded or combed), greasy (including fleece",5101
2609,510119," Wool; (other than shorn), greasy (including fleece",5101
2610,510121," Wool; (not carded or combed), degreased, (not carbonised), shorn",5101
2611,510129," Wool; (not carded or combed), degreased, (not carbonised), (other than shorn)",5101
2612,510130," Wool; (not carded or combed), carbonised",5101
2613,510211," Hair; fine animal hair, not carded or combed, of kashmir (cashmere) goats",5102
2614,510219," Hair; fine animal hair, not carded or combed, other than of kashmir (cashmere) goats",5102
2615,510220," Hair; coarse animal hair, not carded or combed",5102
2616,510310," Wool and hair; noils of wool or of fine animal hair, including yarn waste, but excluding garnetted stock",5103
2617,510320," Wool and hair; waste of wool or of fine animal hair, including yarn waste, but excluding garnetted stock and noils of wool or of fine animal hair",5103
2618,510330," Wool and hair; waste of coarse animal hair, including yarn waste, but excluding garnetted stock",5103
2619,510400, Wool and hair; garnetted stock of wool or of fine or coarse animal hair,5104
2620,510510, Wool; carded,5105
2621,510521," Wool; wool tops and other combed wool, in fragments",5105
2622,510529," Wool; wool tops and other combed wool, other than in fragments",5105
2623,510531," Hair; fine animal hair, carded or combed, of kashmir (cashmere) goats",5105
2624,510539," Hair; fine animal hair, carded or combed, other than of kashmir (cashmere) goats",5105
2625,510540," Hair; coarse animal hair, carded or combed",5105
2626,510610," Yarn; of carded wool, containing 85% or more by weight of wool, not put up for retail sale",5106
2627,510620," Yarn; of carded wool, containing less than 85% by weight of wool, not put up for retail sale",5106
2628,510710," Yarn; of combed wool, containing 85% or more by weight of wool, not put up for retail sale",5107
2629,510720," Yarn; of combed wool, containing less than 85% by weight of wool, not put up for retail sale",5107
2630,510810," Yarn; of fine animal hair, carded, not put up for retail sale",5108
2631,510820," Yarn; of fine animal hair, combed, not put up for retail sale",5108
2632,510910," Yarn; of wool or of fine animal hair, containing 85% or more by weight of wool or fine animal hair, put up for retail sale",5109
2633,510990," Yarn; of wool or of fine animal hair, containing less than 85% by weight of wool or fine animal hair, put up for retail sale",5109
2634,511000," Yarn; of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale",5110
2635,511111," Fabrics, woven; of carded wool or of carded fine animal hair, containing 85% or more by weight of wool or of fine animal hair, of a weight not exceeding 300g/m2",5111
2636,511119," Fabrics, woven; of carded wool or of carded fine animal hair, containing 85% or more by weight of wool or of fine animal hair, of a weight exceeding 300g/m2",5111
2637,511120," Fabrics, woven; of carded wool or carded fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with man",5111
2638,511130," Fabrics, woven; of carded wool or carded fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with man",5111
2639,511190," Fabrics, woven; of carded wool or carded fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with fibres n.e.c. in heading no. 5111",5111
2640,511211," Fabrics, woven; of combed wool or combed fine animal hair, containing 85% or more by weight of wool or fine animal hair, of a weight not exceeding 200g/m2",5112
2641,511219," Fabrics, woven; of combed wool or combed fine animal hair, containing 85% or more by weight of wool or fine animal hair, of a weight exceeding 200g/m2",5112
2642,511220," Fabrics, woven; of combed wool or combed fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with man",5112
2643,511230," Fabrics, woven; of combed wool or combed fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with man",5112
2644,511290," Fabrics, woven; of combed wool or combed fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with fibres n.e.c. in heading no. 5112",5112
2645,511300," Fabrics, woven; of coarse animal hair or of horsehair",5113
2646,520100, Cotton; not carded or combed,5201
2647,520210, Cotton; yarn waste (including thread waste),5202
2648,520291, Cotton; garnetted stock waste,5202
2649,520299, Cotton; waste other than garnetted stock and yarn (including thread) waste,5202
2650,520300, Cotton; carded or combed,5203
2651,520411," Cotton; sewing thread, containing 85% or more by weight of cotton, not put up for retail sale",5204
2652,520419," Cotton; sewing thread, containing less than 85% by weight of cotton, not put up for retail sale",5204
2653,520420," Cotton; sewing thread, put up for retail sale",5204
2654,520511," Cotton yarn; (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",5205
2655,520512," Cotton yarn; (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",5205
2656,520513," Cotton yarn; (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",5205
2657,520514," Cotton yarn; (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",5205
2658,520515," Cotton yarn; (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",5205
2659,520521," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",5205
2660,520522," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",5205
2661,520523," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",5205
2662,520524," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",5205
2663,520526," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 125 but not less than 106.38 decitex (over 80 but not over 94 metric number), not for retail sale",5205
2664,520527," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 106.38 but not less than 83.33 decitex (over 94 but not over 120 metric number), not for retail sale",5205
2665,520528," Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring less than 83.33 decitex (exceeding 120 metric number), not for retail sale",5205
2666,520531," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",5205
2667,520532," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",5205
2668,520533," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",5205
2669,520534," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",5205
2670,520535," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, less than 125 decitex (exceeding 80 metric number), per single yarn, not for retail sale",5205
2671,520541," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",5205
2672,520542," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",5205
2673,520543," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",5205
2674,520544," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",5205
2675,520546," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 124 to 106.38 decitex (81 to 94 metric number) per single yarn, not for retail sale",5205
2676,520547," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 106.37 to 83.33 decitex (95 to 120 metric number) per single yarn, not for retail sale",5205
2677,520548," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, less than 83.33 decitex (exceeding 120 metric number) per single yarn, not for retail sale",5205
2678,520611," Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, measuring 714.29 decitex or more (not exceeding 14 metric number), not for retail sale",5206
2679,520612," Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",5206
2680,520613," Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",5206
2681,520614," Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",5206
2682,520615," Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",5206
2683,520621," Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",5206
2684,520622," Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",5206
2685,520623," Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",5206
2686,520624," Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",5206
2687,520625," Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",5206
2688,520631," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",5206
2689,520632," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",5206
2690,520633," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",5206
2691,520634," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",5206
2692,520635," Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, less than 125 decitex (exceeding 80 metric number) per single yarn, not for retail sale",5206
2693,520641," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",5206
2694,520642," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",5206
2695,520643," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",5206
2696,520644," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",5206
2697,520645," Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, less than 125 decitex (exceeding 80 metric number) per single yarn, not for retail sale",5206
2698,520710," Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",5207
2699,520790," Cotton yarn; (not sewing thread), containing less than 85% by weight of cotton, put up for retail sale",5207
2700,520811," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing not more than 100g/m2",5208
2701,520812," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",5208
2702,520813," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, 3",5208
2703,520819," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, of weaves n.e.c. in item no. 5208.1, weighing not more than 200g/m2",5208
2704,520821," Fabrics, woven; containing 85% or more by weight of cotton, bleached, plain weave, weighing not more than 100g/m2",5208
2705,520822," Fabrics, woven; containing 85% or more by weight of cotton, bleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",5208
2706,520823," Fabrics, woven; containing 85% or more by weight of cotton, bleached, 3",5208
2707,520829," Fabrics, woven; containing 85% or more by weight of cotton, bleached, of weaves n.e.c. in item no. 5208.2, weighing not more than 200g/m2",5208
2708,520831," Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing not more than 100g/m2",5208
2709,520832," Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2",5208
2710,520833," Fabrics, woven; containing 85% or more by weight of cotton, dyed, 3",5208
2711,520839," Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3 weighing not more than 200g/m2",5208
2712,520841," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing not more than 100g/m2",5208
2713,520842," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, weighing more than 100g/m2 but not more than 200g/m2",5208
2714,520843," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, 3",5208
2715,520849," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, of weaves n.e.c. in item no. 5208.4, weighing not more than 200g/m2",5208
2716,520851," Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing not more than 100g/m2",5208
2717,520852," Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2",5208
2718,520859," Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2",5208
2719,520911," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 200g/m2",5209
2720,520912," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, 3",5209
2721,520919," Fabrics, woven; containing 85% or more by weight of cotton, unbleached, of weaves n.e.c. in item no. 5209.1, weighing more than 200g/m2",5209
2722,520921," Fabrics, woven; containing 85% or more by weight of cotton, bleached, plain weave, weighing more than 200g/m2",5209
2723,520922," Fabrics, woven; containing 85% or more by weight of cotton, bleached, 3",5209
2724,520929," Fabrics, woven; containing 85% or more by weight of cotton, bleached, of weaves n.e.c. in item no. 5209.2, weighing more than 200g/m2",5209
2725,520931," Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 200g/m2",5209
2726,520932," Fabrics, woven; containing 85% or more by weight of cotton, dyed, 3",5209
2727,520939," Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2",5209
2728,520941," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing more than 200g/m2",5209
2729,520942," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, weighing more than 200g/m2, denim",5209
2730,520943," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, 3",5209
2731,520949," Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, of weaves n.e.c. in item no. 5209.4, weighing more than 200g/m2",5209
2732,520951," Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2",5209
2733,520952," Fabrics, woven; containing 85% or more by weight of cotton, printed, 3",5209
2734,520959," Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2",5209
2735,521011," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2736,521019," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2737,521021," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2738,521029," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2739,521031," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2740,521032," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2741,521039," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2742,521041," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2743,521049," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2744,521051," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2745,521059," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5210
2746,521111," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2747,521112," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2748,521119," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2749,521120," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2750,521131," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2751,521132," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2752,521139," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2753,521141," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2754,521142," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2755,521143," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2756,521149," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2757,521151," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2758,521152," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2759,521159," Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man",5211
2760,521211," Fabrics, woven; of cotton, unbleached, weighing not more than 200g/m2, n.e.c. in chapter 52",5212
2761,521212," Fabrics, woven; of cotton, bleached, weighing not more than 200g/m2, n.e.c. in chapter 52",5212
2762,521213," Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52",5212
2763,521214," Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52",5212
2764,521215," Fabrics, woven; of cotton, printed, weighing not more than 200g/m2, n.e.c. in chapter 52",5212
2765,521221," Fabrics, woven; of cotton, unbleached, weighing more than 200g/m2, n.e.c. in chapter 52",5212
2766,521222," Fabrics, woven; of cotton, bleached, weighing more than 200g/m2, n.e.c. in chapter 52",5212
2767,521223," Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52",5212
2768,521224," Fabrics, woven; of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.c. in chapter 52",5212
2769,521225," Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52",5212
2770,530110," Flax; raw or retted, but not spun",5301
2771,530121," Flax; broken or scutched, but not spun",5301
2772,530129," Flax; hackled or otherwise processed, but not spun",5301
2773,530130," Flax; tow and waste, including yarn waste and garnetted stock",5301
2774,530210," Hemp (cannabis sativa L.); raw or retted, but not spun",5302
2775,530290," Hemp (cannabis sativa L.); processed (other than retted) (but not spun), true hemp tow and waste (including yarn waste and garnetted stock)",5302
2776,530310," Jute and other textile bast fibres; raw or retted, but not spun, (excluding flax, hemp (cannabis sativa L.), and ramie)",5303
2777,530390," Jute and other textile bast fibres; processed but not spun, tow and waste of these fibres, including yarn waste and garnetted stock (excluding flax, hemp (cannabis sativa L.), and ramie)",5303
2778,530500," Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres n.e.c., raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock)",5305
2779,530610," Yarn; of flax, single",5306
2780,530620," Yarn; of flax, multiple (folded) or cabled",5306
2781,530710," Yarn; of jute or of other textile bast fibres, single",5307
2782,530720," Yarn; of jute or of other textile bast fibres, multiple (folded) or cabled",5307
2783,530810, Yarn; of coir,5308
2784,530820, Yarn; of hemp (cannabis sativa L.),5308
2785,530890," Yarn; of vegetable textile fibres n.e.c. in heading no. 5306, 5307 and 5308",5308
2786,530911," Fabrics, woven; of flax, containing 85% or more flax, unbleached or bleached",5309
2787,530919," Fabrics, woven; of flax, containing 85% or more flax, other than bleached or unbleached",5309
2788,530921," Fabrics, woven; of flax, containing less than 85% flax, unbleached or bleached",5309
2789,530929," Fabrics, woven; of flax, containing less than 85% flax, other than unbleached or bleached",5309
2790,531010," Fabrics, woven; of jute or of other textile bast fibres of heading no. 5303, unbleached",5310
2791,531090," Fabrics, woven; of jute or of other textile bast fibres of heading no. 5303, other than unbleached",5310
2792,531100," Fabrics, woven; of vegetable textile fibres n.e.c. in heading no. 5309 and 5310, woven fabrics of paper yarn",5311
2793,540110," Sewing thread; of synthetic filaments, whether or not put up for retail sale",5401
2794,540120," Sewing thread; of artificial filaments, whether or not put up for retail sale",5401
2795,540211," Yarn, synthetic; filament, monofilament (less than 67 decitex), of high tenacity yarn of nylon or other polyamides, textured or not; of aramids, not for retail sale, not sewing thread",5402
2796,540219," Yarn, synthetic; filament, monofilament (less than 67 decitex), of high tenacity nylon or other polyamides, textured or not; other than aramids, not for retail sale, not sewing thread",5402
2797,540220," Yarn, synthetic; filament, monofilament (less than 67 decitex), of high tenacity yarn of polyesters, whether or not textured, not for retail sale, not sewing thread",5402
2798,540231," Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of nylon or other polyamides, measuring per single yarn not more than 50 decitex, not for retail sale, not sewing thread",5402
2799,540232," Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of nylon or other polyamides, measuring per single yarn more than 50 decitex, not for retail sale, not sewing thread",5402
2800,540233," Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of polyesters, not for retail sale, not sewing thread",5402
2801,540234," Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of polypropylene, not for retail sale, not sewing thread",5402
2802,540239," Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, other than of nylon or other polymides, polyesters, or polypropylene, not for retail sale, not sewing thread",5402
2803,540244," Yarn, synthetic; filament, monofilament (less than 67 decitex), other than high tenacity or textured yarn, elastomeric, single, untwisted or twisted 50 turns or less per metre, not for retail sale, not sewing thread",5402
